2021-02-05 09:45:35 |DEBUG |main |ConnectionLog.java:63 |com.zlimbo.zcat.connect.ConnectionLog |load CONNECTION_PARAMS: [[{"database":"ouyeel","host":"127.0.0.1","password":"admin","port":"8806","user":"root"}, {"database":"ouyeel","host":"localhost","password":"admin","port":"3306","user":"root"}]]
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |MainWindow.java:415 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] start
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |MainWindow.java:416 |com.zlimbo.zcat.window.MainWindow |sql: SELECT * FROM event
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |MainWindow.java:451 |com.zlimbo.zcat.window.MainWindow |SELECT
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |SqlConnector.java:193 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |SqlConnector.java:194 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM event
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |SqlConnector.java:207 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@3ac07098: SELECT * FROM event
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |SqlConnector.java:211 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.001s
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |SqlConnector.java:249 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |MainWindow.java:364 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] start
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |MainWindow.java:402 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] end
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |MainWindow.java:498 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] end
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |MainWindow.java:624 |com.zlimbo.zcat.window.MainWindow |[showTable] end
2021-02-05 10:36:26 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:200 |com.zlimbo.zcat.window.MainWindow |item name: general_log
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:570 |com.zlimbo.zcat.window.MainWindow |[showTable] start
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:260 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = general_log]
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:264 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:243 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = general_log]
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:249 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:415 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] start
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:416 |com.zlimbo.zcat.window.MainWindow |sql: SELECT * FROM general_log
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:451 |com.zlimbo.zcat.window.MainWindow |SELECT
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |SqlConnector.java:193 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |SqlConnector.java:194 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM general_log
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |SqlConnector.java:207 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@401c4d86: SELECT * FROM general_log
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |SqlConnector.java:211 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.003s
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |SqlConnector.java:249 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:364 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] start
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:402 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] end
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:498 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] end
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:624 |com.zlimbo.zcat.window.MainWindow |[showTable] end
2021-02-05 10:36:27 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |MainWindow.java:200 |com.zlimbo.zcat.window.MainWindow |item name: ouyeel[localhost:3306]
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:79 |com.zlimbo.zcat.connect.SqlConnector |[SqlControl] start
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:91 |com.zlimbo.zcat.connect.SqlConnector |database url: jdbc:mysql://localhost:3306/ouyeel?useSSL=false&useUnicode=true&characterEncoding=UTF8&serverTimezone=GMT&allowPublicKeyRetrieval=true
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:104 |com.zlimbo.zcat.connect.SqlConnector |[SqlConnector] end
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |MainWindow.java:632 |com.zlimbo.zcat.window.MainWindow |[showDatabase] start
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:114 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] start
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: invoice
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: person
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: privatekey
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo2
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo3
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: resinfo4
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: saleresource
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: sc
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: stu
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: userkey
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |SqlConnector.java:140 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] end
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |MainWindow.java:654 |com.zlimbo.zcat.window.MainWindow |[showDatabase] end
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:28 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:200 |com.zlimbo.zcat.window.MainWindow |item name: resinfo
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:570 |com.zlimbo.zcat.window.MainWindow |[showTable] start
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:260 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = resinfo]
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:264 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:243 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = resinfo]
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:249 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:415 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] start
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:416 |com.zlimbo.zcat.window.MainWindow |sql: SELECT * FROM resinfo
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:451 |com.zlimbo.zcat.window.MainWindow |SELECT
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |SqlConnector.java:193 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |SqlConnector.java:194 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM resinfo
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |SqlConnector.java:207 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@6491e612: SELECT * FROM resinfo
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |SqlConnector.java:211 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.001s
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |SqlConnector.java:249 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:364 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] start
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:402 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:498 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:624 |com.zlimbo.zcat.window.MainWindow |[showTable] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:200 |com.zlimbo.zcat.window.MainWindow |item name: resinfo3
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:570 |com.zlimbo.zcat.window.MainWindow |[showTable] start
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:260 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = resinfo3]
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:264 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:243 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = resinfo3]
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:249 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:415 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] start
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:416 |com.zlimbo.zcat.window.MainWindow |sql: SELECT * FROM resinfo3
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:451 |com.zlimbo.zcat.window.MainWindow |SELECT
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |SqlConnector.java:193 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |SqlConnector.java:194 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM resinfo3
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |SqlConnector.java:207 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@25c04142: SELECT * FROM resinfo3
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |SqlConnector.java:211 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.002s
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |SqlConnector.java:249 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:364 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] start
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:402 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:498 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:624 |com.zlimbo.zcat.window.MainWindow |[showTable] end
2021-02-05 10:36:29 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:200 |com.zlimbo.zcat.window.MainWindow |item name: saleresource
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:570 |com.zlimbo.zcat.window.MainWindow |[showTable] start
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:260 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = saleresource]
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:264 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:243 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = saleresource]
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:249 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:415 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] start
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:416 |com.zlimbo.zcat.window.MainWindow |sql: SELECT * FROM saleresource
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:451 |com.zlimbo.zcat.window.MainWindow |SELECT
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |SqlConnector.java:193 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |SqlConnector.java:194 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM saleresource
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |SqlConnector.java:207 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@1f8321af: SELECT * FROM saleresource
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |SqlConnector.java:211 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.002s
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |SqlConnector.java:249 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:364 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] start
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:402 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] end
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:498 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] end
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:624 |com.zlimbo.zcat.window.MainWindow |[showTable] end
2021-02-05 10:36:30 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:200 |com.zlimbo.zcat.window.MainWindow |item name: invoice
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:570 |com.zlimbo.zcat.window.MainWindow |[showTable] start
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:260 |com.zlimbo.zcat.window.MainWindow |[addTab] start [tabName = invoice]
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:264 |com.zlimbo.zcat.window.MainWindow |[addTab] end
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:243 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] start [tabName = invoice]
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:249 |com.zlimbo.zcat.window.MainWindow |[tabAddContextMenu] end
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:415 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] start
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:416 |com.zlimbo.zcat.window.MainWindow |sql: SELECT * FROM invoice
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:451 |com.zlimbo.zcat.window.MainWindow |SELECT
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |SqlConnector.java:193 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] start
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |SqlConnector.java:194 |com.zlimbo.zcat.connect.SqlConnector |sql:SELECT * FROM invoice
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |SqlConnector.java:207 |com.zlimbo.zcat.connect.SqlConnector |com.mysql.jdbc.JDBC42PreparedStatement@452ea29f: SELECT * FROM invoice
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |SqlConnector.java:211 |com.zlimbo.zcat.connect.SqlConnector |jdbc query spend: 0.011s
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |SqlConnector.java:249 |com.zlimbo.zcat.connect.SqlConnector |[sqlQuery] end
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:364 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] start
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:402 |com.zlimbo.zcat.window.MainWindow |[showQuerySingle] end
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:498 |com.zlimbo.zcat.window.MainWindow |[executeSqlAndShowTableView] end
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:624 |com.zlimbo.zcat.window.MainWindow |[showTable] end
2021-02-05 10:36:31 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |MainWindow.java:230 |com.zlimbo.zcat.window.MainWindow |[handle] end
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |MainWindow.java:196 |com.zlimbo.zcat.window.MainWindow |[handle] start

2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |MainWindow.java:200 |com.zlimbo.zcat.window.MainWindow |item name: mysql[localhost:3306]
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:79 |com.zlimbo.zcat.connect.SqlConnector |[SqlControl] start
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:91 |com.zlimbo.zcat.connect.SqlConnector |database url: jdbc:mysql://localhost:3306/mysql?useSSL=false&useUnicode=true&characterEncoding=UTF8&serverTimezone=GMT&allowPublicKeyRetrieval=true
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:104 |com.zlimbo.zcat.connect.SqlConnector |[SqlConnector] end
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |MainWindow.java:632 |com.zlimbo.zcat.window.MainWindow |[showDatabase] start
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:114 |com.zlimbo.zcat.connect.SqlConnector |[sqlShowTables] start
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: columns_priv
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: db
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: engine_cost
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: event
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: func
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: general_log
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: gtid_executed
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: help_category
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: help_keyword
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: help_relation
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: help_topic
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: innodb_index_stats
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: innodb_table_stats
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: ndb_binlog_index
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: plugin
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: proc
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: procs_priv
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: proxies_priv
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: server_cost
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: servers
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: slave_master_info
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: slave_relay_log_info
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: slave_worker_info
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: slow_log
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: tables_priv
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: time_zone
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: time_zone_leap_second
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: time_zone_name
2021-02-05 10:36:33 |DEBUG |JavaFX Application Thread |SqlConnector.java:122 |com.zlimbo.zcat.connect.SqlConnector |table: time_zone_transition
